container_chain,member_chain,depth,parent_narc_path,parent_file_id,member_index,name,container_relative_offset,container_relative_end,gmif_relative_offset,gmif_relative_end,size,sha256,signature_hex,extension,probable_format,format_evidence,structure_valid,compressed,compression,compression_evidence,decompression_supported,declared_decompressed_size,decompression_valid,decompressed_size,decompressed_sha256,decompressed_format,decompressed_format_evidence,nested_container,nested_after_decompression
/application/zukanlist/zkn_data/zukan_enc_pearl.narc,/application/zukanlist/zkn_data/zukan_enc_pearl.narc!/member_04666,0,/application/zukanlist/zkn_data/zukan_enc_pearl.narc,92,4666,,69892,69896,30208,30212,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_pearl.narc,/application/zukanlist/zkn_data/zukan_enc_pearl.narc!/member_04667,0,/application/zukanlist/zkn_data/zukan_enc_pearl.narc,92,4667,,69896,69900,30212,30216,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_pearl.narc,/application/zukanlist/zkn_data/zukan_enc_pearl.narc!/member_04668,0,/application/zukanlist/zkn_data/zukan_enc_pearl.narc,92,4668,,69900,69904,30216,30220,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_pearl.narc,/application/zukanlist/zkn_data/zukan_enc_pearl.narc!/member_04669,0,/application/zukanlist/zkn_data/zukan_enc_pearl.narc,92,4669,,69904,69908,30220,30224,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_pearl.narc,/application/zukanlist/zkn_data/zukan_enc_pearl.narc!/member_04670,0,/application/zukanlist/zkn_data/zukan_enc_pearl.narc,92,4670,,69908,69912,30224,30228,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_pearl.narc,/application/zukanlist/zkn_data/zukan_enc_pearl.narc!/member_04671,0,/application/zukanlist/zkn_data/zukan_enc_pearl.narc,92,4671,,69912,69916,30228,30232,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_pearl.narc,/application/zukanlist/zkn_data/zukan_enc_pearl.narc!/member_04672,0,/application/zukanlist/zkn_data/zukan_enc_pearl.narc,92,4672,,69916,69920,30232,30236,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_pearl.narc,/application/zukanlist/zkn_data/zukan_enc_pearl.narc!/member_04673,0,/application/zukanlist/zkn_data/zukan_enc_pearl.narc,92,4673,,69920,70004,30236,30320,84,5d9140735e9373d7d8aabe89a1b6a00e4cf9d3069924b87b07c5656236b73ef2,06000000070000001100000012000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_pearl.narc,/application/zukanlist/zkn_data/zukan_enc_pearl.narc!/member_04674,0,/application/zukanlist/zkn_data/zukan_enc_pearl.narc,92,4674,,70004,70008,30320,30324,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
/application/zukanlist/zkn_data/zukan_enc_pearl.narc,/application/zukanlist/zkn_data/zukan_enc_pearl.narc!/member_04675,0,/application/zukanlist/zkn_data/zukan_enc_pearl.narc,92,4675,,70008,70012,30324,30328,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,00000000,,,,,False,,,,,,,,,,False,False
