container_chain,member_chain,depth,parent_narc_path,parent_file_id,member_index,name,container_relative_offset,container_relative_end,gmif_relative_offset,gmif_relative_end,size,sha256,signature_hex,extension,probable_format,format_evidence,structure_valid,compressed,compression,compression_evidence,decompression_supported,declared_decompressed_size,decompression_valid,decompressed_size,decompressed_sha256,decompressed_format,decompressed_format_evidence,nested_container,nested_after_decompression
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00126,0,/battle/b_tower/btdtr.narc,100,126,,13532,13636,11024,11128,104,08ece50f6bafa9a12eea3f725cfeebae6ceadb21292d129bcda49dd519da2787,100032002d012e012f01300131013201,,Nintendo LZ10,Probable,,True,Nintendo LZ10,Probable,True,12800,False,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00127,0,/battle/b_tower/btdtr.narc,100,127,,13636,13740,11128,11232,104,08ece50f6bafa9a12eea3f725cfeebae6ceadb21292d129bcda49dd519da2787,100032002d012e012f01300131013201,,Nintendo LZ10,Probable,,True,Nintendo LZ10,Probable,True,12800,False,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00128,0,/battle/b_tower/btdtr.narc,100,128,,13740,13844,11232,11336,104,08ece50f6bafa9a12eea3f725cfeebae6ceadb21292d129bcda49dd519da2787,100032002d012e012f01300131013201,,Nintendo LZ10,Probable,,True,Nintendo LZ10,Probable,True,12800,False,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00129,0,/battle/b_tower/btdtr.narc,100,129,,13844,13948,11336,11440,104,867c054f96c65d480d25a3a4ad38938ec0c9b3056537b9c25814c20d847eff9a,110032002d012e012f01300131013201,,Nintendo LZ11,Probable,,True,Nintendo LZ11,Probable,True,12800,False,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00130,0,/battle/b_tower/btdtr.narc,100,130,,13948,14052,11440,11544,104,867c054f96c65d480d25a3a4ad38938ec0c9b3056537b9c25814c20d847eff9a,110032002d012e012f01300131013201,,Nintendo LZ11,Probable,,True,Nintendo LZ11,Probable,True,12800,False,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00131,0,/battle/b_tower/btdtr.narc,100,131,,14052,14156,11544,11648,104,867c054f96c65d480d25a3a4ad38938ec0c9b3056537b9c25814c20d847eff9a,110032002d012e012f01300131013201,,Nintendo LZ11,Probable,,True,Nintendo LZ11,Probable,True,12800,False,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00132,0,/battle/b_tower/btdtr.narc,100,132,,14156,14260,11648,11752,104,795d0a3a9352929271bcd85fcf80b1351fdbc1f17512abab7d7d1fc9ff521d42,220032002d012e012f01300131013201,,,,,False,,,,,,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00133,0,/battle/b_tower/btdtr.narc,100,133,,14260,14364,11752,11856,104,795d0a3a9352929271bcd85fcf80b1351fdbc1f17512abab7d7d1fc9ff521d42,220032002d012e012f01300131013201,,,,,False,,,,,,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00134,0,/battle/b_tower/btdtr.narc,100,134,,14364,14420,11856,11912,56,cac2851408d94b1e0d9080f67fea8ab399febc218b0f5a0fa1629fe1c2a5c0fb,39001a00020105010701080109011401,,,,,False,,,,,,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00135,0,/battle/b_tower/btdtr.narc,100,135,,14420,14476,11912,11968,56,cac2851408d94b1e0d9080f67fea8ab399febc218b0f5a0fa1629fe1c2a5c0fb,39001a00020105010701080109011401,,,,,False,,,,,,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00136,0,/battle/b_tower/btdtr.narc,100,136,,14476,14580,11968,12072,104,2e4ff95030dcd4c773e297f7ac4b32068d3c670dd2c3205b36354f555aec181f,29003200fb00fc00fd00fe00ff000001,,,,,False,,,,,,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00137,0,/battle/b_tower/btdtr.narc,100,137,,14580,14684,12072,12176,104,2e4ff95030dcd4c773e297f7ac4b32068d3c670dd2c3205b36354f555aec181f,29003200fb00fc00fd00fe00ff000001,,,,,False,,,,,,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00138,0,/battle/b_tower/btdtr.narc,100,138,,14684,14752,12176,12244,68,d70977ee890846c0fd1e0385a3152058356541e6701b89f6623e1d36c94432a0,3a0020000b010d010e01100111011501,,,,,False,,,,,,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00139,0,/battle/b_tower/btdtr.narc,100,139,,14752,14820,12244,12312,68,d70977ee890846c0fd1e0385a3152058356541e6701b89f6623e1d36c94432a0,3a0020000b010d010e01100111011501,,,,,False,,,,,,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00140,0,/battle/b_tower/btdtr.narc,100,140,,14820,14960,12312,12452,140,ee5a9d6f7c3f1f67c2acfdf0564b4939070112927d3e4f35ac4961e901d1daba,18004400a301a401a501a601a701a801,,,,,False,,,,,,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00141,0,/battle/b_tower/btdtr.narc,100,141,,14960,15100,12452,12592,140,ee5a9d6f7c3f1f67c2acfdf0564b4939070112927d3e4f35ac4961e901d1daba,18004400a301a401a501a601a701a801,,,,,False,,,,,,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00142,0,/battle/b_tower/btdtr.narc,100,142,,15100,15240,12592,12732,140,ee5a9d6f7c3f1f67c2acfdf0564b4939070112927d3e4f35ac4961e901d1daba,18004400a301a401a501a601a701a801,,,,,False,,,,,,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00143,0,/battle/b_tower/btdtr.narc,100,143,,15240,15380,12732,12872,140,343ce0391f53178d0c165a61287d9070955c68d43b82a880f56aee25b98313b4,19004400a301a401a501a601a701a801,,,,,False,,,,,,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00144,0,/battle/b_tower/btdtr.narc,100,144,,15380,15520,12872,13012,140,343ce0391f53178d0c165a61287d9070955c68d43b82a880f56aee25b98313b4,19004400a301a401a501a601a701a801,,,,,False,,,,,,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00145,0,/battle/b_tower/btdtr.narc,100,145,,15520,15660,13012,13152,140,343ce0391f53178d0c165a61287d9070955c68d43b82a880f56aee25b98313b4,19004400a301a401a501a601a701a801,,,,,False,,,,,,,,,,False,False
/battle/b_tower/btdtr.narc,/battle/b_tower/btdtr.narc!/member_00146,0,/battle/b_tower/btdtr.narc,100,146,,15660,15800,13152,13292,140,ddd136e67bcf66083a2b0fc4f8e8fd8a913377db79332d63a9a6402e5564befe,270044005f0160016101620163016401,,,,,False,,,,,,,,,,False,False
