container_chain,member_chain,depth,parent_narc_path,parent_file_id,member_index,name,container_relative_offset,container_relative_end,gmif_relative_offset,gmif_relative_end,size,sha256,signature_hex,extension,probable_format,format_evidence,structure_valid,compressed,compression,compression_evidence,decompression_supported,declared_decompressed_size,decompression_valid,decompressed_size,decompressed_sha256,decompressed_format,decompressed_format_evidence,nested_container,nested_after_decompression
/graphic/pst_gra.narc,/graphic/pst_gra.narc!/member_00082,0,/graphic/pst_gra.narc,303,82,,94396,94956,93248,93808,560,ed9caca9e0314608df195e64c391017e2b4412ae7c71adf29dd2500a4e7852d6,5247434efffe01013002000010000100,,NCGR graphics,Confirmed,True,False,,,,,,,,,,False,False
/graphic/pst_gra.narc,/graphic/pst_gra.narc!/member_00083,0,/graphic/pst_gra.narc,303,83,,94956,95516,93808,94368,560,d7221e9a0b01af6b17165d819a2b5a76fecca619da5e26e4a4096074a1b37199,5247434efffe01013002000010000100,,NCGR graphics,Confirmed,True,False,,,,,,,,,,False,False
/graphic/pst_gra.narc,/graphic/pst_gra.narc!/member_00084,0,/graphic/pst_gra.narc,303,84,,95516,96076,94368,94928,560,d7221e9a0b01af6b17165d819a2b5a76fecca619da5e26e4a4096074a1b37199,5247434efffe01013002000010000100,,NCGR graphics,Confirmed,True,False,,,,,,,,,,False,False
/graphic/pst_gra.narc,/graphic/pst_gra.narc!/member_00085,0,/graphic/pst_gra.narc,303,85,,96076,96636,94928,95488,560,c30d25f02d706d80b7474619681b10b5abd42fb5839972393732d306d649799c,5247434efffe01013002000010000100,,NCGR graphics,Confirmed,True,False,,,,,,,,,,False,False
/graphic/pst_gra.narc,/graphic/pst_gra.narc!/member_00086,0,/graphic/pst_gra.narc,303,86,,96636,97196,95488,96048,560,6b2c2ff04b6b0bce2b2a5e952039aa52cfd1fc620ccc3477765efeaa3565b98d,5247434efffe01013002000010000100,,NCGR graphics,Confirmed,True,False,,,,,,,,,,False,False
/graphic/pst_gra.narc,/graphic/pst_gra.narc!/member_00087,0,/graphic/pst_gra.narc,303,87,,97196,97756,96048,96608,560,3e7f49e989e372d34622472e4f11eb7b8a7ce070170d1aa8c34cc3ee0f0f9899,5247434efffe01013002000010000100,,NCGR graphics,Confirmed,True,False,,,,,,,,,,False,False
/graphic/pst_gra.narc,/graphic/pst_gra.narc!/member_00088,0,/graphic/pst_gra.narc,303,88,,97756,98316,96608,97168,560,9db96edd2826ac80c54634b1ddb26fa202ff4d5864e87b0ce3ac12c54ec46b88,5247434efffe01013002000010000100,,NCGR graphics,Confirmed,True,False,,,,,,,,,,False,False
/graphic/pst_gra.narc,/graphic/pst_gra.narc!/member_00089,0,/graphic/pst_gra.narc,303,89,,98316,98876,97168,97728,560,2f915370d81dca6358f565e612669fc249c402fc6576072a457a1931fb0ba71b,5247434efffe01013002000010000100,,NCGR graphics,Confirmed,True,False,,,,,,,,,,False,False
/graphic/pst_gra.narc,/graphic/pst_gra.narc!/member_00090,0,/graphic/pst_gra.narc,303,90,,98876,99436,97728,98288,560,0953551f3d0c56f7810bde12dc04c608c0cb24f2b64cf8c75c547837b223f7d8,5247434efffe01013002000010000100,,NCGR graphics,Confirmed,True,False,,,,,,,,,,False,False
/graphic/pst_gra.narc,/graphic/pst_gra.narc!/member_00091,0,/graphic/pst_gra.narc,303,91,,99436,99996,98288,98848,560,064275458defdb1f617d351c9a7912602ffb564ba6d59cfdc4f188fd683cb442,5247434efffe01013002000010000100,,NCGR graphics,Confirmed,True,False,,,,,,,,,,False,False
